Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   95195/2577317     constr(std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >&, std::__debug::vector<bool, std::allocator<bool> >&, int) [2]
                0.00    0.00 1003075/2577317     std::__cxx1998::vector<Tree, std::allocator<Tree> >::vector(std::__cxx1998::vector<Tree, std::allocator<Tree> > const&) <cycle 2> [30]
                0.01    0.00 1383853/2577317     std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_Vector_impl::~_Vector_impl() [49]
[32]     4.2    0.01    0.00 2577317         std::allocator<Tree>::~allocator() [32]
                0.00    0.00 2577317/2577317     __gnu_cxx::new_allocator<Tree>::~new_allocator() [113]
-----------------------------------------------
                0.00    0.00       1/1574028     __gnu_debug::_Safe_sequence<std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > > >::~_Safe_sequence() [100]
                0.00    0.00       1/1574028     __gnu_debug::_Safe_sequence<std::__debug::vector<bool, std::allocator<bool> > >::~_Safe_sequence() [101]
                0.00    0.00   47543/1574028     __gnu_debug::_Safe_sequence<std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > > >::~_Safe_sequence() [90]
                0.00    0.00   95195/1574028     __gnu_debug::_Safe_sequence<std::__debug::vector<int, std::allocator<int> > >::~_Safe_sequence() [78]
                0.00    0.00  142629/1574028     __gnu_debug::_Safe_sequence<std::__debug::vector<long long, std::allocator<long long> > >::~_Safe_sequence() [74]
                0.01    0.00 1288659/1574028     __gnu_debug::_Safe_sequence<std::__debug::vector<Tree, std::allocator<Tree> > >::~_Safe_sequence() [25]
[33]     4.2    0.01    0.00 1574028         __gnu_debug::_Safe_sequence_base::~_Safe_sequence_base() [33]
-----------------------------------------------
                             1431396             void std::_Destroy<Tree*, Tree>(Tree*, Tree*, std::allocator<Tree>&) <cycle 1> [124]
[34]     4.2    0.01    0.00 1431396         void std::_Destroy<Tree*>(Tree*, Tree*) <cycle 1> [34]
                             1431396             void std::_Destroy_aux<false>::__destroy<Tree*>(Tree*, Tree*) <cycle 1> [122]
-----------------------------------------------
                0.01    0.00 1003075/1003075     std::__cxx1998::vector<Tree, std::allocator<Tree> >::vector(std::__cxx1998::vector<Tree, std::allocator<Tree> > const&) <cycle 2> [30]
[35]     4.2    0.01    0.00 1003075         __gnu_cxx::__alloc_traits<std::allocator<Tree> >::_S_select_on_copy(std::allocator<Tree> const&) [35]
                0.00    0.00 1003075/1003075     std::allocator_traits<std::allocator<Tree> >::select_on_container_copy_construction(std::allocator<Tree> const&) [145]
-----------------------------------------------
                0.01    0.00  857070/857070      calc(Tree&) [10]
[36]     4.2    0.01    0.00  857070         std::__debug::vector<long long, std::allocator<long long> >::operator[](unsigned long) [36]
                0.00    0.00  857070/857070      std::__cxx1998::vector<long long, std::allocator<long long> >::size() const [149]
                0.00    0.00  857070/857070      std::__debug::vector<long long, std::allocator<long long> >::_M_base() [150]
                0.00    0.00  857070/857070      std::__cxx1998::vector<long long, std::allocator<long long> >::operator[](unsigned long) [151]
-----------------------------------------------
                0.01    0.00  571164/571164      std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_Vector_impl::_M_swap_data(std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_Vector_impl&) [41]
[37]     4.2    0.01    0.00  571164         void std::swap<Tree*>(Tree*&, Tree*&) [37]
                0.00    0.00 1713492/1713492     std::remove_reference<Tree*&>::type&& std::move<Tree*&>(Tree*&) [119]
-----------------------------------------------
                0.00    0.00   86461/259383      __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [64]
                0.01    0.00  172922/259383      std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [48]
[38]     4.2    0.01    0.00  259383         __gnu_cxx::new_allocator<int>::max_size() const [38]
-----------------------------------------------
                0.01    0.00  238045/238045      std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::operator[](unsigned long) [40]
[39]     4.2    0.01    0.00  238045         std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::_M_base() [39]
-----------------------------------------------
                0.00    0.01  238045/238045      calc(Tree&) [10]
[40]     4.2    0.00    0.01  238045         std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::operator[](unsigned long) [40]
                0.01    0.00  238045/238045      std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::_M_base() [39]
                0.00    0.00  238045/1003475     std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::size() const [137]
                0.00    0.00  238045/238045      std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::operator[](unsigned long) [182]
-----------------------------------------------
                0.00    0.01  190388/190388      std::__cxx1998::vector<Tree, std::allocator<Tree> >::_M_move_assign(std::__cxx1998::vector<Tree, std::allocator<Tree> >&&, std::integral_constant<bool, true>) [15]
[41]     4.2    0.00    0.01  190388         std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_Vector_impl::_M_swap_data(std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_Vector_impl&) [41]
                0.01    0.00  571164/571164      void std::swap<Tree*>(Tree*&, Tree*&) [37]
-----------------------------------------------
                0.01    0.00   95194/95194       void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [43]
[42]     4.2    0.01    0.00   95194         void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [42]
                0.00    0.00   95194/562541      int&& std::forward<int>(std::remove_reference<int>::type&) [159]
                0.00    0.00   95194/1444914     operator new(unsigned long, void*) [121]
-----------------------------------------------
                0.00    0.00    8733/95194       void std::__cxx1998::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [5]
                0.00    0.01   86461/95194       void std::__cxx1998::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [6]
[43]     4.2    0.00    0.01   95194         void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [43]
                0.01    0.00   95194/95194       void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [42]
                0.00    0.00   95194/562541      int&& std::forward<int>(std::remove_reference<int>::type&) [159]
-----------------------------------------------
                0.01    0.00   95194/95194       __gnu_cxx::__enable_if<!std::__are_same<std::pair<long long, long long>, bool>::__value, void>::__type std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::push_back<std::pair<long long, long long> >(std::pair<long long, long long>&&) [45]
[44]     4.2    0.01    0.00   95194         void std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::emplace_back<std::pair<long long, long long> >(std::pair<long long, long long>&&) [44]
                0.00    0.00   95194/1003475     std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::size() const [137]
                0.00    0.00   95194/95194       __gnu_debug::_Safe_vector<std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >, std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > > >::_M_requires_reallocation(unsigned long) const [288]
                0.00    0.00   95194/528299      std::pair<long long, long long>&& std::forward<std::pair<long long, long long> >(std::remove_reference<std::pair<long long, long long> >::type&) [160]
                0.00    0.00   95194/95194       void std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::emplace_back<std::pair<long long, long long> >(std::pair<long long, long long>&&) [299]
                0.00    0.00   95194/142737      __gnu_debug::_Safe_vector<std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >, std::__cxx1998::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > > >::_M_update_guaranteed_capacity() [219]
                0.00    0.00   86461/363311      __gnu_debug::_Safe_sequence_base::_M_invalidate_all() const [170]
-----------------------------------------------
                0.00    0.01   95194/95194       calc(Tree&) [10]
[45]     4.2    0.00    0.01   95194         __gnu_cxx::__enable_if<!std::__are_same<std::pair<long long, long long>, bool>::__value, void>::__type std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::push_back<std::pair<long long, long long> >(std::pair<long long, long long>&&) [45]
                0.01    0.00   95194/95194       void std::__debug::vector<std::pair<long long, long long>, std::allocator<std::pair<long long, long long> > >::emplace_back<std::pair<long long, long long> >(std::pair<long long, long long>&&) [44]
                0.00    0.00   95194/95194       std::remove_reference<std::pair<long long, long long>&>::type&& std::move<std::pair<long long, long long>&>(std::pair<long long, long long>&) [306]
-----------------------------------------------
                0.00    0.00   95194/190389      void std::__debug::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [3]
                0.00    0.00   95195/190389      __gnu_debug::_Safe_vector<std::__debug::vector<int, std::allocator<int> >, std::__cxx1998::vector<int, std::allocator<int> > >::_Safe_vector() [55]
[46]     3.0    0.00    0.01  190389         __gnu_debug::_Safe_vector<std::__debug::vector<int, std::allocator<int> >, std::__cxx1998::vector<int, std::allocator<int> > >::_M_update_guaranteed_capacity() [46]
                0.01    0.00  285583/1193860     std::__cxx1998::vector<int, std::allocator<int> >::size() const [17]
                0.00    0.00  285583/380777      __gnu_debug::_Safe_vector<std::__debug::vector<int, std::allocator<int> >, std::__cxx1998::vector<int, std::allocator<int> > >::_M_seq() const [166]
-----------------------------------------------
                0.00    0.01  172922/172922      std::__cxx1998::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [29]
[47]     2.8    0.00    0.01  172922         std::__cxx1998::vector<int, std::allocator<int> >::max_size() const [47]
                0.00    0.01  172922/172922      std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [48]
                0.00    0.00  172922/172922      std::__cxx1998::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [207]
-----------------------------------------------
                0.00    0.01  172922/172922      std::__cxx1998::vector<int, std::allocator<int> >::max_size() const [47]
[48]     2.8    0.00    0.01  172922         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [48]
                0.01    0.00  172922/259383      __gnu_cxx::new_allocator<int>::max_size() const [38]
-----------------------------------------------
                0.00    0.01 1383853/1383853     std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::~_Vector_base() [50]
[49]     2.2    0.00    0.01 1383853         std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_Vector_impl::~_Vector_impl() [49]
                0.01    0.00 1383853/2577317     std::allocator<Tree>::~allocator() [32]
-----------------------------------------------
                0.00    0.01 1383853/1383853     std::__cxx1998::vector<Tree, std::allocator<Tree> >::~vector() <cycle 1> [28]
[50]     2.2    0.00    0.01 1383853         std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::~_Vector_base() [50]
                0.00    0.01 1383853/1383853     std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_Vector_impl::~_Vector_impl() [49]
                0.00    0.00 1383853/1431396     std::__cxx1998::_Vector_base<Tree, std::allocator<Tree> >::_M_deallocate(Tree*, unsigned long) [123]
-----------------------------------------------
                0.00    0.00  172922/345844      std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [67]
                0.00    0.00  172922/345844      decltype ((({parm#1}.base)())-(({parm#2}.base)())) std::operator-<int*>(std::move_iterator<int*> const&, std::move_iterator<int*> const&) [72]
[51]     2.1    0.01    0.00  345844         std::move_iterator<int*>::base() const [51]
-----------------------------------------------
                0.01    0.00  259383/259383      std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [53]
[52]     2.1    0.01    0.00  259383         std::_Iter_base<int*, false>::_S_base(int*) [52]
-----------------------------------------------
                0.00    0.01  259383/259383      int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [54]
[53]     2.1    0.00    0.01  259383         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [53]
                0.01    0.00  259383/259383      std::_Iter_base<int*, false>::_S_base(int*) [52]
-----------------------------------------------
                0.00    0.01   86461/86461       int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [22]
[54]     2.1    0.00    0.01   86461         int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [54]
                0.00    0.01  259383/259383      std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [53]
                0.00    0.00   86461/86461       int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [320]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__debug::vector<int, std::allocator<int> >::vector() [56]
[55]     1.5    0.00    0.00   95195         __gnu_debug::_Safe_vector<std::__debug::vector<int, std::allocator<int> >, std::__cxx1998::vector<int, std::allocator<int> > >::_Safe_vector() [55]
                0.00    0.00   95195/190389      __gnu_debug::_Safe_vector<std::__debug::vector<int, std::allocator<int> >, std::__cxx1998::vector<int, std::allocator<int> > >::_M_update_guaranteed_capacity() [46]
-----------------------------------------------
                0.00    0.00   95195/95195       void std::_Construct<std::__debug::vector<int, std::allocator<int> >>(std::__debug::vector<int, std::allocator<int> >*) [57]
[56]     1.5    0.00    0.00   95195         std::__debug::vector<int, std::allocator<int> >::vector() [56]
                0.00    0.00   95195/95195       __gnu_debug::_Safe_vector<std::__debug::vector<int, std::allocator<int> >, std::__cxx1998::vector<int, std::allocator<int> > >::_Safe_vector() [55]
                0.00    0.00   95195/95195       __gnu_debug::_Safe_container<std::__debug::vector<int, std::allocator<int> >, std::allocator<int>, __gnu_debug::_Safe_sequence, true>::_Safe_container() [263]
                0.00    0.00   95195/95195       std::__cxx1998::vector<int, std::allocator<int> >::vector() [280]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__debug::vector<int, std::allocator<int> >*, unsigned long>(std::__debug::vector<int, std::allocator<int> >*, unsigned long) [58]
[57]     1.5    0.00    0.00   95195         void std::_Construct<std::__debug::vector<int, std::allocator<int> >>(std::__debug::vector<int, std::allocator<int> >*) [57]
                0.00    0.00   95195/95195       std::__debug::vector<int, std::allocator<int> >::vector() [56]
                0.00    0.00   95195/1444914     operator new(unsigned long, void*) [121]
-----------------------------------------------
                0.00    0.00       1/1           std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::__debug::vector<int, std::allocator<int> >*, unsigned long>(std::__debug::vector<int, std::allocator<int> >*, unsigned long) [62]
[58]     1.5    0.00    0.00       1         std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__debug::vector<int, std::allocator<int> >*, unsigned long>(std::__debug::vector<int, std::allocator<int> >*, unsigned long) [58]
                0.00    0.00   95195/95195       void std::_Construct<std::__debug::vector<int, std::allocator<int> >>(std::__debug::vector<int, std::allocator<int> >*) [57]
                0.00    0.00   95195/190390      std::__debug::vector<int, std::allocator<int> >* std::__addressof<std::__debug::vector<int, std::allocator<int> > >(std::__debug::vector<int, std::allocator<int> >&) [194]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[59]     1.5    0.00    0.00       1         std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > > const&) [59]
                0.00    0.00       1/1           std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > > const&) [61]
                0.00    0.00       1/1           __gnu_debug::_Safe_container<std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >, std::allocator<std::__debug::vector<int, std::allocator<int> > >, __gnu_debug::_Safe_sequence, true>::_Safe_container() [375]
                0.00    0.00       1/1           __gnu_debug::_Safe_vector<std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >, std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > > >::_Safe_vector(unsigned long) [370]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > > const&) [61]
[60]     1.5    0.00    0.00       1         std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [60]
                0.00    0.00       1/1           std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::__debug::vector<int, std::allocator<int> >*, unsigned long, std::__debug::vector<int, std::allocator<int> > >(std::__debug::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > >&) [63]
                0.00    0.00       1/2           std::__cxx1998::_Vector_base<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [364]
-----------------------------------------------
                0.00    0.00       1/1           std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > > const&) [59]
[61]     1.5    0.00    0.00       1         std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > > const&) [61]
                0.00    0.00       1/1           std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [60]
                0.00    0.00       1/1           std::__cxx1998::_Vector_base<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > > const&) [408]
-----------------------------------------------
                0.00    0.00       1/1           std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::__debug::vector<int, std::allocator<int> >*, unsigned long, std::__debug::vector<int, std::allocator<int> > >(std::__debug::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > >&) [63]
[62]     1.5    0.00    0.00       1         std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::__debug::vector<int, std::allocator<int> >*, unsigned long>(std::__debug::vector<int, std::allocator<int> >*, unsigned long) [62]
                0.00    0.00       1/1           std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__debug::vector<int, std::allocator<int> >*, unsigned long>(std::__debug::vector<int, std::allocator<int> >*, unsigned long) [58]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [60]
[63]     1.5    0.00    0.00       1         std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::__debug::vector<int, std::allocator<int> >*, unsigned long, std::__debug::vector<int, std::allocator<int> > >(std::__debug::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::__debug::vector<int, std::allocator<int> > >&) [63]
                0.00    0.00       1/1           std::__debug::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::__debug::vector<int, std::allocator<int> >*, unsigned long>(std::__debug::vector<int, std::allocator<int> >*, unsigned long) [62]
-----------------------------------------------
                0.00    0.00   86461/86461       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [65]
[64]     1.4    0.00    0.00   86461         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [64]
                0.00    0.00   86461/259383      __gnu_cxx::new_allocator<int>::max_size() const [38]
-----------------------------------------------
                0.00    0.00   86461/86461       std::__cxx1998::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [66]
[65]     1.4    0.00    0.00   86461         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [65]
                0.00    0.00   86461/86461       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [64]
-----------------------------------------------
                0.00    0.00   86461/86461       void std::__cxx1998::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [6]
[66]     1.4    0.00    0.00   86461         std::__cxx1998::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [66]
                0.00    0.00   86461/86461       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [65]
-----------------------------------------------
                0.00    0.00  172922/172922      std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [68]
[67]     1.0    0.00    0.00  172922         std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [67]
                0.00    0.00  172922/345844      std::move_iterator<int*>::base() const [51]
-----------------------------------------------
                0.00    0.00  172922/172922      int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [22]
[68]     1.0    0.00    0.00  172922         std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [68]
                0.00    0.00  172922/172922      std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [67]
-----------------------------------------------
                0.00    0.00   86461/86461       int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [22]
[69]     1.0    0.00    0.00   86461         bool __gnu_debug::__valid_range<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&) [69]
                0.00    0.00   86461/86461       bool __gnu_debug::__valid_range_aux<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&, std::__false_type) [70]
-----------------------------------------------
                0.00    0.00   86461/86461       bool __gnu_debug::__valid_range<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&) [69]
[70]     1.0    0.00    0.00   86461         bool __gnu_debug::__valid_range_aux<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&, std::__false_type) [70]
                0.00    0.00   86461/86461       bool __gnu_debug::__valid_range_aux2<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&, std::random_access_iterator_tag) [71]
                0.00    0.00   86461/86461       std::iterator_traits<std::move_iterator<int*> >::iterator_category std::__iterator_category<std::move_iterator<int*> >(std::move_iterator<int*> const&) [322]
-----------------------------------------------
                0.00    0.00   86461/86461       bool __gnu_debug::__valid_range_aux<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&, std::__false_type) [70]
[71]     1.0    0.00    0.00   86461         bool __gnu_debug::__valid_range_aux2<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&, std::random_access_iterator_tag) [71]
                0.00    0.00   86461/86461       decltype ((({parm#1}.base)())-(({parm#2}.base)())) std::operator-<int*>(std::move_iterator<int*> const&, std::move_iterator<int*> const&) [72]
-----------------------------------------------
                0.00    0.00   86461/86461       bool __gnu_debug::__valid_range_aux2<std::move_iterator<int*> >(std::move_iterator<int*> const&, std::move_iterator<int*> const&, std::random_access_iterator_tag) [71]
[72]     1.0    0.00    0.00   86461         decltype ((({parm#1}.base)())-(({parm#2}.base)())) std::operator-<int*>(std::move_iterator<int*> const&, std::move_iterator<int*> const&) [72]
                0.00    0.00  172922/345844      std::move_iterator<int*>::base() const [51]
-----------------------------------------------
                0.00    0.00   95194/95194       constr(std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >&, std::__debug::vector<bool, std::allocator<bool> >&, int) [2]
[73]     1.0    0.00    0.00   95194         std::__debug::vector<int, std::allocator<int> >::operator[](unsigned long) [73]
                0.00    0.00   95194/1193860     std::__cxx1998::vector<int, std::allocator<int> >::size() const [17]
                0.00    0.00   95194/95194       std::__debug::vector<int, std::allocator<int> >::_M_base() [296]
                0.00    0.00   95194/95194       std::__cxx1998::vector<int, std::allocator<int> >::operator[](unsigned long) [300]
-----------------------------------------------
                0.00    0.00  142629/142629      __gnu_debug::_Safe_container<std::__debug::vector<long long, std::allocator<long long> >, std::allocator<long long>, __gnu_debug::_Safe_sequence, true>::~_Safe_container() [75]
[74]     0.4    0.00    0.00  142629         __gnu_debug::_Safe_sequence<std::__debug::vector<long long, std::allocator<long long> > >::~_Safe_sequence() [74]
                0.00    0.00  142629/1574028     __gnu_debug::_Safe_sequence_base::~_Safe_sequence_base() [33]
-----------------------------------------------
                0.00    0.00  142629/142629      std::__debug::vector<long long, std::allocator<long long> >::~vector() [76]
[75]     0.4    0.00    0.00  142629         __gnu_debug::_Safe_container<std::__debug::vector<long long, std::allocator<long long> >, std::allocator<long long>, __gnu_debug::_Safe_sequence, true>::~_Safe_container() [75]
                0.00    0.00  142629/142629      __gnu_debug::_Safe_sequence<std::__debug::vector<long long, std::allocator<long long> > >::~_Safe_sequence() [74]
-----------------------------------------------
                0.00    0.00  142629/142629      calc(Tree&) [10]
[76]     0.4    0.00    0.00  142629         std::__debug::vector<long long, std::allocator<long long> >::~vector() [76]
                0.00    0.00  142629/142629      __gnu_debug::_Safe_container<std::__debug::vector<long long, std::allocator<long long> >, std::allocator<long long>, __gnu_debug::_Safe_sequence, true>::~_Safe_container() [75]
                0.00    0.00  142629/142629      std::__cxx1998::vector<long long, std::allocator<long long> >::~vector() [245]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[77]     0.3    0.00    0.00       1         std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::~vector() [77]
                0.00    0.00       1/1           std::__cxx1998::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >::~vector() [83]
                0.00    0.00       1/1           __gnu_debug::_Safe_container<std::__debug::vector<std::__debug::vector<int, std::allocator<int> >, std::allocator<std::__debug::vector<int, std::allocator<int> > > >, std::allocator<std::__debug::vector<int, std::allocator<int> > >, __gnu_debug::_Safe_sequence, true>::~_Safe_container() [102]
-----------------------------------------------
                0.00    0.00   95195/95195       __gnu_debug::_Safe_container<std::__debug::vector<int, std::allocator<int> >, std::allocator<int>, __gnu_debug::_Safe_sequence, true>::~_Safe_container() [79]
[78]     0.3    0.00    0.00   95195         __gnu_debug::_Safe_sequence<std::__debug::vector<int, std::allocator<int> > >::~_Safe_sequence() [78]
                0.00    0.00   95195/1574028     __gnu_debug::_Safe_sequence_base::~_Safe_sequence_base() [33]
-----------------------------------------------
                0.00    0.00   95195/95195       std::__debug::vector<int, std::allocator<int> >::~vector() [80]
[79]     0.3    0.00    0.00   95195         __gnu_debug::_Safe_container<std::__debug::vector<int, std::allocator<int> >, std::allocator<int>, __gnu_debug::_Safe_sequence, true>::~_Safe_container() [79]
                0.00    0.00   95195/95195       __gnu_debug::_Safe_sequence<std::__debug::vector<int, std::allocator<int> > >::~_Safe_sequence() [78]
-----------------------------------------------
                0.00    0.00   95195/95195       void std::_Destroy<std::__debug::vector<int, std::allocator<int> > >(std::__debug::vector<int, std::allocator<int> >*) [81]
[80]     0.3    0.00    0.00   95195         std::__debug::vector<int, std::allocator<int> >::~vector() [80]
                0.00    0.00   95195/95195       __gnu_debug::_Safe_container<std::__debug::vector<int, std::allocator<int> >, std::allocator<int>, __gnu_debug::_Safe_sequence, true>::~_Safe_container() [79]
